LAUNCHES_REC_ID,NOTAM_REC_ID,LowerAltitude,UpperAltitude,IssueTime,StartTime,StopTime,E_CODE,,,,
337,515248,0,NA,7/31/17 2:39,8/3/17 7:01,8/3/17 14:29,AIRSPACE DCC 2 ROPS AIROP DO-1708 PART B STNR ALT RESERVATION WI AN AREA DEFINED AS 1409N17516E TO 1507N17447E TO 1612N17705E TO 1514N17734E TO POINT OF ORIGIN SFC-UNL,,,,
257,47730,0,999000,8/28/15 18:41,6/24/15 16:01,6/24/16 15:59,1. THE FLIGHT CREW SHALL REPORT SSR CODE AT THE INITIAL CONTACT  WITH HAILAR ACC. 2. THE FLIGHT CREW SHALL SET THE SSR TO THE CODE THAT HAS BEEN  ASSIGNED BY ATC BEFORE TAKE-OFF IN HAILAR CONTROL AREA. ,,,,
257,43062,0,999000,6/23/16 7:01,6/24/16 14:00,6/24/16 15:59,AIRSPACE R2934 ACT SFC-UNL,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,42464,0,50000,6/23/16 5:31,6/24/16 12:30,6/24/16 15:59,W497A ACT,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46701,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,42515,0,50000,6/23/16 5:36,6/24/16 12:30,6/24/16 15:59,W497A ACT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46702,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,44684,0,999000,6/23/16 12:02,6/24/16 14:00,6/24/16 15:00,MICROBURST/WINDSHEAR DETECTION SYSTEM NOT AVBL ,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,46703,120000,180000,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
257,39421,180000,180000,6/22/16 8:59,6/24/16 14:00,6/24/16 15:59,FL..AIRSPACE KENNEDY SPACE CENTER,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,39423,180000,180000,6/22/16 8:59,6/24/16 14:00,6/24/16 15:59,FL..AIRSPACE KENNEDY SPACE CENTER,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,46704,5000,119990,6/24/16 1:01,6/24/16 14:00,6/24/16 17:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
257,43898,0,999000,6/23/16 9:08,6/24/16 14:00,6/24/16 20:00,NAV VORTAC NOT MNT,,,,
257,43910,0,999000,6/23/16 9:11,6/24/16 14:00,6/24/16 20:00,NAV VOR/DME NOT MNT,,,,
257,43950,0,999000,6/23/16 9:24,6/24/16 14:00,6/24/16 20:00,NAV VORTAC NOT MNT,,,,
257,43968,0,999000,6/23/16 9:28,6/24/16 14:00,6/24/16 20:00,NAV VOR/DME NOT MNT,,,,
257,44202,0,999000,6/23/16 10:13,6/24/16 14:00,6/24/16 20:00,NAV VORTAC NOT MNT,,,,
257,44215,0,999000,6/23/16 10:16,6/24/16 14:00,6/24/16 20:00,NAV VORTAC NOT MNT,,,,
257,42466,95000,115000,6/23/16 5:29,6/24/16 14:00,6/25/16 6:00,EP RAD (ROUTE AVAILABILITY DOCUMENT) DCT ROUTE:  EP5038 DCT SUI GIGAL FL095-FL115 EP5036 DCT LASIS GIGAL FL095-FL115 NOT AVBL. ,,,,
257,48743,180000,180000,6/22/16 9:00,6/24/16 14:00,6/24/16 15:59,AIRSPACE KENNEDY SPACE CENTER,,,,
257,48096,0,999000,6/24/16 6:38,6/24/16 14:00,6/25/16 12:00,LVP NEJSOU K DISPOZICI. ,,,,
257,44185,0,999000,6/23/16 10:12,6/24/16 14:00,6/25/16 17:00, AIRSPACE PJE WI AN AREA DEFINED AS 2NM RADIUS OF NQX SFC-13000FT AGL.,,,,
257,46171,0,125000,6/23/16 20:39,6/24/16 14:00,6/27/16 3:00,CRF5 PARAJUMPS ACT RADIUS 1.5 NM CENTRE 521649N 1064102W (AD) SFC TO 12500 FT ASL 1400-0300 DLY,,,,
257,45699,0,999000,6/23/16 17:39,6/24/16 14:00,6/27/16 14:00,AD AP MOBILE JET A,,,,
257,48744,180000,180000,6/22/16 9:00,6/24/16 14:00,6/24/16 15:59,AIRSPACE KENNEDY SPACE CENTER,,,,
257,43061,50000,999000,6/23/16 7:01,6/24/16 14:00,6/24/16 15:59,AIRSPACE R2933 ACT 5000FT-UNL,,,,
251,18975,0,999000,5/29/16 17:05,6/1/16 0:01,6/1/16 1:00,AIRSPACE R5802C ACTIVE 500FT AGL-16999FT Digitally  transformed message. Not originally published. ,,,,
251,108693,0,999000,5/23/16 3:37,6/1/16 0:01,9/1/16 3:59,TO ACHIEVE REGULARITY AND EFFICIENCY OF FLT,,,,
251,108694,0,999000,5/23/16 3:37,6/1/16 0:01,9/1/16 3:59,TO ACHIEVE REGULARITY AND EFFICIENCY OF FLT,,,,
251,16654,0,999000,5/31/16 7:26,6/1/16 0:01,11/30/16 23:59,VOR IDENT /ADN/ FREQ 115.4 MHZ FROM RDL 150 DEG TO RDL 190 DEG    AND FROM RDL 335 DEG TO RDL 360 DEG NO COVER ,,,,
251,12130,0,230000,5/31/16 18:05,6/1/16 7:00,6/1/16 13:59,AIRSPACE R2507E ACT SFC-FL230,,,,
251,19107,0,999000,5/31/16 6:05,6/1/16 13:00,6/1/16 13:59,AIRSPACE R4501D ACTIVE 5000FT-12000FT Digitally  transformed message. Not originally published. ,,,,
251,19108,0,999000,5/31/16 6:05,6/1/16 13:00,6/1/16 13:59,AIRSPACE R4501E ACTIVE 12000FT-FL180 Digitally  transformed message. Not originally published. ,,,,
251,19109,0,999000,5/31/16 6:05,6/1/16 13:00,6/1/16 13:59,AIRSPACE R4501C ACTIVE 2200FT-5000FT Digitally  transformed message. Not originally published. ,,,,
251,14728,0,140000,6/1/16 0:35,6/1/16 13:30,6/1/16 13:59,AIRSPACE R6703C ACT SFC-14000FT,,,,
251,14729,0,50000,6/1/16 0:35,6/1/16 13:30,6/1/16 13:59,AIRSPACE R6703H ACT SFC-5000FT,,,,
251,14730,0,50000,6/1/16 0:35,6/1/16 13:30,6/1/16 13:59,AIRSPACE R6703I ACT SFC-5000FT,,,,
251,18976,0,999000,5/29/16 17:05,6/1/16 0:01,6/1/16 1:00,AIRSPACE R5802B ACTIVE SFC-13000FT Digitally  transformed message. Not originally published. ,,,,
251,18980,0,999000,5/29/16 17:05,6/1/16 0:01,6/1/16 1:00,AIRSPACE R5802A ACTIVE 200FT AGL-5000FT Digitally  transformed message. Not originally published. ,,,,
251,19095,0,999000,5/31/16 11:05,6/1/16 0:01,6/1/16 11:59,AIRSPACE R6302C ACTIVE SFC-11000FT Digitally  transformed message. Not originally published. ,,,,
251,19096,0,999000,5/31/16 11:05,6/1/16 0:01,6/1/16 11:59,AIRSPACE R6302D ACTIVE SFC-11000FT Digitally  transformed message. Not originally published. ,,,,
251,19106,0,999000,5/30/16 17:05,6/1/16 0:01,6/1/16 13:59,AIRSPACE R2303A ACTIVE SFC-15000FT Digitally  transformed message. Not originally published. ,,,,
251,19110,0,999000,5/30/16 17:05,6/1/16 0:01,6/1/16 13:59,AIRSPACE R2303B ACTIVE 8000FT-FL300 Digitally  transformed message. Not originally published. ,,,,
251,3071,30000,50000,5/25/16 4:09,6/1/16 0:01,6/30/16 23:59,AIR DISPLAY WILL TAKE PLACE.  1ST AREA:384510N0403010E 385243N0403913E          391010N0403013E 385330N0402032E WITHIN BINGOL TMA.  2ND AREA:391456N0411935E 391542N0413456E          390452N0413525E 390520N0411902E AREA CLSD TO TRAFFIC BTN FL030-FL050.,,,,
251,2719,0,3190,5/25/16 2:38,6/1/16 0:01,8/31/16 23:59,E BAND HIGH INTENSITY RADAR TRANSMISSION AREA (HIRTA) IN LOW FLYING AREA 3 AND NIGHT ROTARY REGION 3 AND CULDROSE MILITARY AIR TRAFFIC ZONE AT PSN 495942N 0051338W,,,,
313,362839,0,999000,2/16/17 3:37,2/16/17 11:37,5/13/17 23:00,DECIMO TWR FREQ 140.400MHZ UNSERVICEABLE. REF MILAIP AD 2 LIED 1-12 ,,,,
313,294950,0,NA,2/18/17 11:29,2/18/17 19:30,5/13/17 23:00,CA..AIRSPACE FREMONT,,,,
313,402404,0,999000,5/3/17 5:11,5/9/17 23:00,5/13/17 23:00,FOR INTERNATIONAL TRAFFIC,,,,
313,402435,0,999000,5/3/17 5:20,5/9/17 23:00,5/13/17 23:00,FOR INTERNATIONAL TRAFFIC,,,,
313,402436,0,999000,5/3/17 5:21,5/9/17 23:00,5/13/17 23:00,FOR INTERNATIONAL TRAFFIC,,,,
313,405113,0,999000,5/4/17 3:43,5/13/17 6:00,5/13/17 23:00,AIRSPACE CLSD WI AREA: 550400N0384200E-545700N0384500E-545200N0383300E-545700N0383000E- 550200N0382500E-550700N0382100E-550800N0382700E-550900N0383300E- 550400N0384200E,,,,
313,405268,20000,40000,5/4/17 4:31,5/13/17 7:00,5/13/17 23:00,AIRSPACE CLSD AS FLW: 1. AREA: 543800N0380700E-541600N0375900E-541600N0380500E-          543500N0381100E-543500N0381000E-543800N0380700E    FL020-FL040. 2. AREA: 541600N0375100E-541600N0380500E-540000N0381000E-          540000N0375100E-541600N0375100E    FL030-FL040.,,,,
313,405267,0,40000,5/4/17 4:33,5/13/17 7:00,5/13/17 23:00,AIRSPACE CLSD WI AREA: 545900N0375600E-550100N0382000E-545200N0382300E- 543700N0383400E-543500N0380900E-545900N0375600E,,,,
256,43159,0,NA,6/23/16 7:16,6/23/16 15:00,6/24/16 1:30,AIRSPACE PJE WI AN AREA DEFINED AS 1NM RADIUS OF MCI220005 (06MO) SFC-14000FT,,,,
256,44373,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44373,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44373,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44373,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44373,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44373,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,45593,0,999000,6/23/16 16:53,6/23/16 23:52,6/24/16 1:30,/ENN/ VORTAC U/S ,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44374,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44373,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44373,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44375,5000,119990,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 LOW MOA ACT 500FT AGL-11999FT,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44373,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,44376,120000,180000,6/23/16 11:01,6/24/16 0:00,6/24/16 1:00,AIRSPACE POWDER RIVER 2 HIGH MOA ACT 12000FT UP TO BUT NOT INCLUDING FL180,,,,
256,40070,0,159000,6/22/16 17:01,6/24/16 0:00,6/24/16 4:00,AIRSPACE R2903A ACT SFC-15900FT,,,,
256,43649,0,999000,6/23/16 8:19,6/24/16 0:00,6/24/16 4:00,NDB &apos;MEK&apos; 251 NOT AVBL DUE TEST MAY BE RADIATING WITH OR WITHOUT IDENT,,,,
256,40253,0,999000,6/22/16 17:52,6/24/16 0:00,6/24/16 5:00,MICROBURST/WINDSHEAR DETECTION SYSTEM NOT AVBL ,,,,
256,43173,0,60000,6/23/16 7:14,6/24/16 0:00,6/24/16 9:00,RESTRICTED AREA UAR35 ACTIVATED,,,,
